county,yearG3,sex,raceCode,CAUSE,Ndeaths,Level,pop,aRate,aLCI,aUCI,aSE,bestRate,bestSE,lowRace,rateRatio,Ztest,pValue,pMark,causeName
Santa Cruz,2016-2018,Total,Hisp,C01,41,lev2,289813,29.2263,20.5967,40.468,4.79338,23.3422,1.80892,White-NH,1.252,1.1484875262892777,0.12538367974751852,Same,Hypertensive heart disease
Santa Cruz,2016-2018,Total,Hisp,C02,90,lev2,289813,57.9107,45.9136,72.3574,6.47804,48.5987,10.8842,Asian-NH,1.192,0.7351891289903688,0.2311121593765304,Same,Ischaemic heart disease
Santa Cruz,2016-2018,Total,Hisp,C03,42,lev2,289813,30.8575,21.9008,42.4448,4.96669,28.799,2.06315,White-NH,1.071,0.3827517714475446,0.3509519120188602,Same,Stroke
Santa Cruz,2016-2018,Total,Hisp,D01,24,lev2,289813,15.8366,9.83588,24.4437,3.43433,8.0897,1.14205,White-NH,1.958,2.1404767959313724,0.01615812704129338,Same,Diabetes mellitus
Santa Cruz,2016-2018,Total,Hisp,D10,30,lev2,289813,18.271,11.9655,27.0822,3.56397,7.80445,1.08743,White-NH,2.341,2.80892543297985,0.0024853579100474477,Higher,Kidney diseases
Santa Cruz,2016-2018,Total,Hisp,D11,43,lev2,289813,19.0011,13.4955,26.673,3.05246,13.4113,1.50128,White-NH,1.417,1.6432520590087936,0.05016539642466966,Same,Cirrhosis of the liver
Santa Cruz,2016-2018,Total,White-NH,A07,91,lev2,469432,12.959,10.3486,16.3934,1.40707,12.959,1.40707,White-NH,1,0,0.5,Lowest,Respiratory infections
Santa Cruz,2016-2018,Total,White-NH,A99,51,lev2,469432,7.09955,5.23517,9.82475,1.02442,7.09955,1.02442,White-NH,1,0,0.5,Lowest,Other Infectious Diseases
Santa Cruz,2016-2018,Total,White-NH,B04,88,lev2,469432,12.3995,9.82911,15.8007,1.38801,12.3995,1.38801,White-NH,1,0,0.5,Lowest,Colon and rectum cancers
Santa Cruz,2016-2018,Total,White-NH,B05,47,lev2,469432,5.44403,3.95625,7.7871,0.820348,5.44403,0.820348,White-NH,1,0,0.5,Lowest,Liver cancer
Santa Cruz,2016-2018,Total,White-NH,B06,83,lev2,469432,10.9255,8.613,14.059,1.25036,10.9255,1.25036,White-NH,1,0,0.5,Lowest,Pancreas cancer
Santa Cruz,2016-2018,Total,White-NH,B07,184,lev2,469432,24.5661,20.9809,28.9324,1.90135,24.5661,1.90135,White-NH,1,0,0.5,Lowest,"Trachea, bronchus and lung cancers"
Santa Cruz,2016-2018,Total,White-NH,B09,72,lev2,469432,9.37828,7.23126,12.3605,1.16714,9.37828,1.16714,White-NH,1,0,0.5,Lowest,Breast cancer
Santa Cruz,2016-2018,Total,White-NH,B10,30,lev2,469432,4.31005,2.82679,6.72022,0.838068,4.31005,0.838068,White-NH,1,0,0.5,Lowest,Uterine cancer
Santa Cruz,2016-2018,Total,White-NH,B11,31,lev2,469432,4.47861,2.98233,6.89215,0.842388,4.47861,0.842388,White-NH,1,0,0.5,Lowest,Ovary cancer
Santa Cruz,2016-2018,Total,White-NH,B12,74,lev2,469432,10.1343,7.89388,13.2047,1.21491,10.1343,1.21491,White-NH,1,0,0.5,Lowest,Prostate cancer
Santa Cruz,2016-2018,Total,White-NH,B15,39,lev2,469432,6.21719,4.27264,9.09291,1.0866,6.21719,1.0866,White-NH,1,0,0.5,Lowest,Brain and nervous system cancers
Santa Cruz,2016-2018,Total,White-NH,B16,50,lev2,469432,6.69804,4.91267,9.34422,0.982273,6.69804,0.982273,White-NH,1,0,0.5,Lowest,Lymphomas and multiple myeloma
Santa Cruz,2016-2018,Total,White-NH,B17,36,lev2,469432,5.25078,3.62749,7.77309,0.905949,5.25078,0.905949,White-NH,1,0,0.5,Lowest,Leukaemia
Santa Cruz,2016-2018,Total,White-NH,B99,129,lev2,469432,18.0578,14.9085,22.0187,1.68391,12.6275,2.8613,Hisp,1.43,1.6356183902009656,0.05095973952594479,Same,Other malignant neoplasms
Santa Cruz,2016-2018,Total,White-NH,C04,50,lev2,469432,7.32385,5.3025,10.2344,1.11555,7.32385,1.11555,White-NH,1,0,0.5,Lowest,"Cardiomyopathy, myocarditis, endocarditis"
Santa Cruz,2016-2018,Total,White-NH,C05,90,lev2,469432,12.5723,10.034,15.9309,1.36841,12.5723,1.36841,White-NH,1,0,0.5,Lowest,Congestive heart failure
Santa Cruz,2016-2018,Total,White-NH,C99,233,lev2,469432,32.801,28.6107,37.763,2.21083,24.4461,4.39695,Hisp,1.342,1.6976406735563006,0.044787800612118955,Same,Other or unspecified cardiovascular diseases
Santa Cruz,2016-2018,Total,White-NH,D02,55,lev2,469432,7.10526,5.26833,9.79649,1.008,7.10526,1.008,White-NH,1,0,0.5,Lowest,"Endocrine, blood, immune disorders"
Santa Cruz,2016-2018,Total,White-NH,D04,116,lev2,469432,20.8455,16.8889,25.7051,2.12529,8.74178,1.94844,Hisp,2.385,4.197906567844281,1.3469686294564909e-5,Higher,Substance use
Santa Cruz,2016-2018,Total,White-NH,D05,424,lev2,469432,59.0362,53.4735,65.3407,2.908,49.0536,6.45279,Hisp,1.204,1.4104140976277246,0.07920872254556499,Same,Alzheimer’s disease and other dementias
Santa Cruz,2016-2018,Total,White-NH,D06,113,lev2,469432,17.44,14.2239,21.491,1.72473,15.5536,3.26873,Hisp,1.121,0.5104106583486275,0.3048818956798077,Same,Other neurological conditions
Santa Cruz,2016-2018,Total,White-NH,D09,84,lev2,469432,11.3087,8.95807,14.4773,1.26954,11.3087,1.26954,White-NH,1,0,0.5,Lowest,Digestive diseases (excluding cirrhosis)
Santa Cruz,2016-2018,Total,White-NH,D66,176,lev2,469432,23.934,20.4402,28.2042,1.85288,23.934,1.85288,White-NH,1,0,0.5,Lowest,Chronic obstructive pulmonary disease
Santa Cruz,2016-2018,Total,White-NH,D68,115,lev2,469432,16.055,13.1919,19.7197,1.53269,16.055,1.53269,White-NH,1,0,0.5,Lowest,Other respiratory diseases
Santa Cruz,2016-2018,Total,White-NH,D99,83,lev2,469432,11.3947,9.00649,14.6055,1.2905,11.3947,1.2905,White-NH,1,0,0.5,Lowest,Other Chronic Conditions
Santa Cruz,2016-2018,Total,White-NH,E01,210,lev2,469432,31.2662,26.9518,36.3832,2.28283,29.4521,3.86856,Hisp,1.062,0.40386124587571826,0.3431573779175754,Same,Unintentional injuries
Santa Cruz,2016-2018,Total,White-NH,E02,104,lev2,469432,18.2519,14.6408,22.7556,1.94436,18.2519,1.94436,White-NH,1,0,0.5,Lowest,Suicide/Self-harm
Shasta,2016-2018,Total,White-NH,A07,132,lev2,436600,17.6361,14.6706,21.3124,1.58273,17.6361,1.58273,White-NH,1,0,0.5,Lowest,Respiratory infections
Shasta,2016-2018,Total,White-NH,A99,143,lev2,436600,20.1277,16.8246,24.1559,1.76087,20.1277,1.76087,White-NH,1,0,0.5,Lowest,Other Infectious Diseases
Shasta,2016-2018,Total,White-NH,B01,32,lev2,436600,4.04519,2.76192,6.11178,0.718196,4.04519,0.718196,White-NH,1,0,0.5,Lowest,Mouth and oropharynx cancers
Shasta,2016-2018,Total,White-NH,B04,110,lev2,436600,15.9706,12.9735,19.7151,1.60883,15.9706,1.60883,White-NH,1,0,0.5,Lowest,Colon and rectum cancers
Shasta,2016-2018,Total,White-NH,B05,52,lev2,436600,6.77643,5.01173,9.29866,0.968964,6.77643,0.968964,White-NH,1,0,0.5,Lowest,Liver cancer
Shasta,2016-2018,Total,White-NH,B06,86,lev2,436600,11.2543,8.96099,14.2705,1.23705,11.2543,1.23705,White-NH,1,0,0.5,Lowest,Pancreas cancer
Shasta,2016-2018,Total,White-NH,B07,297,lev2,436600,39.2005,34.7712,44.3063,2.32734,39.2005,2.32734,White-NH,1,0,0.5,Lowest,"Trachea, bronchus and lung cancers"
Shasta,2016-2018,Total,White-NH,B08,38,lev2,436600,5.15903,3.58664,7.5229,0.876228,5.15903,0.876228,White-NH,1,0,0.5,Lowest,Melanoma and other skin cancers
Shasta,2016-2018,Total,White-NH,B09,84,lev2,436600,12.18,9.56249,15.5615,1.41675,12.18,1.41675,White-NH,1,0,0.5,Lowest,Breast cancer
Shasta,2016-2018,Total,White-NH,B11,27,lev2,436600,3.67665,2.40482,5.75676,0.719071,3.67665,0.719071,White-NH,1,0,0.5,Lowest,Ovary cancer
Shasta,2016-2018,Total,White-NH,B12,61,lev2,436600,7.8219,5.97501,10.4039,1.00625,7.8219,1.00625,White-NH,1,0,0.5,Lowest,Prostate cancer
Shasta,2016-2018,Total,White-NH,B13,28,lev2,436600,3.5596,2.36052,5.55461,0.675732,3.5596,0.675732,White-NH,1,0,0.5,Lowest,"Kidney, renal pelvis and ureter cancer"
Shasta,2016-2018,Total,White-NH,B14,36,lev2,436600,4.93466,3.43675,7.21682,0.834372,4.93466,0.834372,White-NH,1,0,0.5,Lowest,Bladder cancer
Shasta,2016-2018,Total,White-NH,B15,48,lev2,436600,7.8844900000000004,5.65726,10.9419,1.23182,7.8844900000000004,1.23182,White-NH,1,0,0.5,Lowest,Brain and nervous system cancers
Shasta,2016-2018,Total,White-NH,B16,62,lev2,436600,8.82893,6.66078,11.7684,1.18482,8.82893,1.18482,White-NH,1,0,0.5,Lowest,Lymphomas and multiple myeloma
Shasta,2016-2018,Total,White-NH,B17,53,lev2,436600,7.40114,5.47838,10.093,1.05553,7.40114,1.05553,White-NH,1,0,0.5,Lowest,Leukaemia
Shasta,2016-2018,Total,White-NH,B99,173,lev2,436600,24.0324,20.4461,28.3321,1.90372,24.0324,1.90372,White-NH,1,0,0.5,Lowest,Other malignant neoplasms
Shasta,2016-2018,Total,White-NH,C01,180,lev2,436600,24.1267,20.6484,28.3016,1.84363,24.1267,1.84363,White-NH,1,0,0.5,Lowest,Hypertensive heart disease
Shasta,2016-2018,Total,White-NH,C02,870,lev2,436600,115.054,107.365,123.395,3.98999,71.8417,15.5264,Hisp,1.601,2.695566288222181,0.0035134547296479246,Higher,Ischaemic heart disease
Shasta,2016-2018,Total,White-NH,C03,271,lev2,436600,38.2439,33.6076,43.5879,2.44174,38.2439,2.44174,White-NH,1,0,0.5,Lowest,Stroke
Shasta,2016-2018,Total,White-NH,C04,81,lev2,436600,12.2009,9.48648,15.7002,1.47264,12.2009,1.47264,White-NH,1,0,0.5,Lowest,"Cardiomyopathy, myocarditis, endocarditis"
Shasta,2016-2018,Total,White-NH,C05,174,lev2,436600,22.9437,19.6061,26.9727,1.76976,22.9437,1.76976,White-NH,1,0,0.5,Lowest,Congestive heart failure
Shasta,2016-2018,Total,White-NH,C99,319,lev2,436600,44.7337,39.7568,50.4086,2.61384,44.7337,2.61384,White-NH,1,0,0.5,Lowest,Other or unspecified cardiovascular diseases
Shasta,2016-2018,Total,White-NH,D01,90,lev2,436600,13.5823,10.7653,17.1672,1.52119,13.5823,1.52119,White-NH,1,0,0.5,Lowest,Diabetes mellitus
Shasta,2016-2018,Total,White-NH,D02,116,lev2,436600,17.6298,14.3618,21.6617,1.75309,17.6298,1.75309,White-NH,1,0,0.5,Lowest,"Endocrine, blood, immune disorders"
Shasta,2016-2018,Total,White-NH,D04,142,lev2,436600,28.6506,23.7913,34.3637,2.59463,28.6506,2.59463,White-NH,1,0,0.5,Lowest,Substance use
Shasta,2016-2018,Total,White-NH,D05,588,lev2,436600,75.8945,69.8664,82.5687,3.1388,75.8945,3.1388,White-NH,1,0,0.5,Lowest,Alzheimer’s disease and other dementias
Shasta,2016-2018,Total,White-NH,D06,166,lev2,436600,25.1379,21.23,29.7929,2.07808,25.1379,2.07808,White-NH,1,0,0.5,Lowest,Other neurological conditions
Shasta,2016-2018,Total,White-NH,D09,143,lev2,436600,20.2371,16.8994,24.3039,1.77977,20.2371,1.77977,White-NH,1,0,0.5,Lowest,Digestive diseases (excluding cirrhosis)
Shasta,2016-2018,Total,White-NH,D10,101,lev2,436600,14.8325,11.9216,18.4994,1.56656,14.8325,1.56656,White-NH,1,0,0.5,Lowest,Kidney diseases
Shasta,2016-2018,Total,White-NH,D11,164,lev2,436600,25.302,21.2904,30.0748,2.13512,25.302,2.13512,White-NH,1,0,0.5,Lowest,Cirrhosis of the liver
Shasta,2016-2018,Total,White-NH,D12,24,lev2,436600,5.17223,3.19404,8.09407,1.13369,5.17223,1.13369,White-NH,1,0,0.5,Lowest,Congenital anomalies
Shasta,2016-2018,Total,White-NH,D66,506,lev2,436600,66.6069,60.8501,73.0223,3.00314,66.6069,3.00314,White-NH,1,0,0.5,Lowest,Chronic obstructive pulmonary disease
Shasta,2016-2018,Total,White-NH,D68,161,lev2,436600,22.2845,18.8429,26.441,1.82956,22.2845,1.82956,White-NH,1,0,0.5,Lowest,Other respiratory diseases
Shasta,2016-2018,Total,White-NH,D99,125,lev2,436600,16.8322,13.9384,20.4387,1.54614,16.8322,1.54614,White-NH,1,0,0.5,Lowest,Other Chronic Conditions
Shasta,2016-2018,Total,White-NH,E01,240,lev2,436600,44.3297,38.3815,51.1003,3.14397,44.3297,3.14397,White-NH,1,0,0.5,Lowest,Unintentional injuries
Shasta,2016-2018,Total,White-NH,E02,120,lev2,436600,25.3494,20.6515,30.9319,2.52009,25.3494,2.52009,White-NH,1,0,0.5,Lowest,Suicide/Self-harm
Shasta,2016-2018,Total,White-NH,E03,32,lev2,436600,7.53089,5.02572,10.986,1.40966,7.53089,1.40966,White-NH,1,0,0.5,Lowest,Homicide/Interpersonal violence
Siskiyou,2016-2018,Total,White-NH,A07,23,lev2,104703,10.6782,6.7429,18.361,2.2435,10.6782,2.2435,White-NH,1,0,0.5,Lowest,Respiratory infections
Siskiyou,2016-2018,Total,White-NH,B04,28,lev2,104703,13.1478,8.56598,21.4063,2.5929,13.1478,2.5929,White-NH,1,0,0.5,Lowest,Colon and rectum cancers
Siskiyou,2016-2018,Total,White-NH,B07,76,lev2,104703,37.6559,29.2836,49.3303,4.54188,37.6559,4.54188,White-NH,1,0,0.5,Lowest,"Trachea, bronchus and lung cancers"
Siskiyou,2016-2018,Total,White-NH,B12,22,lev2,104703,10.1203,6.31168,17.7037,2.17767,10.1203,2.17767,White-NH,1,0,0.5,Lowest,Prostate cancer
Siskiyou,2016-2018,Total,White-NH,C01,40,lev2,104703,19.3494,13.68,28.5184,3.14669,19.3494,3.14669,White-NH,1,0,0.5,Lowest,Hypertensive heart disease
Siskiyou,2016-2018,Total,White-NH,C02,154,lev2,104703,77.4653,64.757,93.3571,6.77463,77.4653,6.77463,White-NH,1,0,0.5,Lowest,Ischaemic heart disease
Siskiyou,2016-2018,Total,White-NH,C03,70,lev2,104703,34.2252,26.3107,45.4636,4.3055,34.2252,4.3055,White-NH,1,0,0.5,Lowest,Stroke
Siskiyou,2016-2018,Total,White-NH,C05,51,lev2,104703,25.5073,18.6031,35.8696,3.80369,25.5073,3.80369,White-NH,1,0,0.5,Lowest,Congestive heart failure
Siskiyou,2016-2018,Total,White-NH,C99,82,lev2,104703,42.1182,32.7071,54.9001,5.10724,42.1182,5.10724,White-NH,1,0,0.5,Lowest,Other or unspecified cardiovascular diseases
Siskiyou,2016-2018,Total,White-NH,D01,27,lev2,104703,12.968,8.38903,21.2388,2.59565,12.968,2.59565,White-NH,1,0,0.5,Lowest,Diabetes mellitus
Siskiyou,2016-2018,Total,White-NH,D02,36,lev2,104703,20.425,13.5931,31.0071,3.84685,20.425,3.84685,White-NH,1,0,0.5,Lowest,"Endocrine, blood, immune disorders"
Siskiyou,2016-2018,Total,White-NH,D04,34,lev2,104703,28.6448,18.5229,43.0725,5.73823,28.6448,5.73823,White-NH,1,0,0.5,Lowest,Substance use
Siskiyou,2016-2018,Total,White-NH,D05,121,lev2,104703,58.0935,48.1659,71.1122,5.30281,58.0935,5.30281,White-NH,1,0,0.5,Lowest,Alzheimer’s disease and other dementias
Siskiyou,2016-2018,Total,White-NH,D06,29,lev2,104703,16.5825,10.4245,26.5967,3.51441,16.5825,3.51441,White-NH,1,0,0.5,Lowest,Other neurological conditions
Siskiyou,2016-2018,Total,White-NH,D09,21,lev2,104703,9.39149,5.77508,16.8163,2.07461,9.39149,2.07461,White-NH,1,0,0.5,Lowest,Digestive diseases (excluding cirrhosis)
Siskiyou,2016-2018,Total,White-NH,D10,38,lev2,104703,20.2966,13.8418,30.3936,3.6135,20.2966,3.6135,White-NH,1,0,0.5,Lowest,Kidney diseases
Siskiyou,2016-2018,Total,White-NH,D11,32,lev2,104703,24.1997,15.3748,37.2008,5.02378,24.1997,5.02378,White-NH,1,0,0.5,Lowest,Cirrhosis of the liver
Siskiyou,2016-2018,Total,White-NH,D66,123,lev2,104703,58.6439,48.4306,71.9801,5.4607,58.6439,5.4607,White-NH,1,0,0.5,Lowest,Chronic obstructive pulmonary disease
Siskiyou,2016-2018,Total,White-NH,E01,50,lev2,104703,41.9998,29.7595,58.3758,6.7902,41.9998,6.7902,White-NH,1,0,0.5,Lowest,Unintentional injuries
Siskiyou,2016-2018,Total,White-NH,E02,26,lev2,104703,21.7982,13.1688,34.7771,4.971,21.7982,4.971,White-NH,1,0,0.5,Lowest,Suicide/Self-harm
Solano,2016-2018,Total,Black-NH,A99,24,lev2,180010,13.0159,8.20513,19.8988,2.74372,9.78172,1.94905,Asian-NH,1.331,0.9609718376769695,0.16828316409963207,Same,Other Infectious Diseases
Solano,2016-2018,Total,Black-NH,B04,35,lev2,180010,17.6431,12.0945,25.1785,3.10235,10.271,2.02111,Asian-NH,1.718,1.9910447673794158,0.02323798289889567,Same,Colon and rectum cancers
Solano,2016-2018,Total,Black-NH,B06,34,lev2,180010,14.6175,9.96362,21.1437,2.60563,9.45185,2.12481,Hisp,1.547,1.5364077776276384,0.062219200208428305,Same,Pancreas cancer
Solano,2016-2018,Total,Black-NH,B07,89,lev2,180010,42.4045,33.7485,52.925,4.66965,16.6291,3.09314,Hisp,2.55,4.6017855616661025,2.094421754361697e-6,Higher,"Trachea, bronchus and lung cancers"
Solano,2016-2018,Total,Black-NH,B09,34,lev2,180010,16.2395,10.9995,23.451,2.93816,10.5184,1.20367,White-NH,1.544,1.801833619776739,0.035785793258458654,Same,Breast cancer
Solano,2016-2018,Total,Black-NH,B12,36,lev2,180010,19.8029,13.7316,27.9071,3.38536,11.2669,1.20502,White-NH,1.758,2.3754466349505434,0.008763863363574709,Higher,Prostate cancer
Solano,2016-2018,Total,Black-NH,B16,21,lev2,180010,10.8909,6.64312,17.1797,2.44146,10.2517,1.14929,White-NH,1.062,0.23687734307365263,0.4063759737126408,Same,Lymphomas and multiple myeloma
Solano,2016-2018,Total,Black-NH,B99,59,lev2,180010,28.9135,21.7752,37.9646,3.90244,19.0274,2.68071,Asian-NH,1.52,2.0881094710361032,0.018393980453809133,Same,Other malignant neoplasms
Solano,2016-2018,Total,Black-NH,C01,101,lev2,180010,53.2986,43.1038,65.4313,5.47854,18.6997,3.50969,Hisp,2.85,5.317729396652546,5.253508728042533e-8,Higher,Hypertensive heart disease
Solano,2016-2018,Total,Black-NH,C02,151,lev2,180010,78.4951,66.0724,92.8255,6.61128,41.1872,3.91706,Asian-NH,1.906,4.854920165409539,6.021762680719078e-7,Higher,Ischaemic heart disease
Solano,2016-2018,Total,Black-NH,C03,97,lev2,180010,53.82,43.3949,66.2198,5.60634,39.3805,4.86354,Hisp,1.367,1.94551777980766,0.025856345968191086,Same,Stroke
Solano,2016-2018,Total,Black-NH,C04,31,lev2,180010,16.1981,10.8238,23.599,3.02322,7.90972,1.12952,White-NH,2.048,2.5681829144387933,0.005111659742908503,Higher,"Cardiomyopathy, myocarditis, endocarditis"
Solano,2016-2018,Total,Black-NH,D01,60,lev2,180010,32.8858,24.8633,42.9116,4.38174,13.1119,2.25134,Asian-NH,2.508,4.013966601809573,2.9853399221124732e-5,Higher,Diabetes mellitus
Solano,2016-2018,Total,Black-NH,D02,42,lev2,180010,21.787,15.5239,30.0301,3.46975,13.3938,1.40237,White-NH,1.627,2.242712007063732,0.012457695927051482,Same,"Endocrine, blood, immune disorders"
Solano,2016-2018,Total,Black-NH,D04,51,lev2,180010,25.6543,18.8418,34.4242,3.7468,18.9755,1.923,White-NH,1.352,1.5858613718194812,0.05638538004649529,Same,Substance use
Solano,2016-2018,Total,Black-NH,D10,71,lev2,180010,38.1015,29.5169,48.656,4.66134,14.9448,1.40747,White-NH,2.549,4.75575506922277,9.885302868495316e-7,Higher,Kidney diseases
Solano,2016-2018,Total,Black-NH,D68,36,lev2,180010,19.8304,13.7354,27.9651,3.39948,9.796,1.88322,Asian-NH,2.024,2.5820227184903204,0.004911155938628231,Higher,Other respiratory diseases
Solano,2016-2018,Total,Black-NH,D99,33,lev2,180010,19.1023,13.0303,27.2551,3.39902,14.6338,1.40232,White-NH,1.305,1.215279054630553,0.11212983884856675,Same,Other Chronic Conditions
Solano,2016-2018,Total,Black-NH,E01,59,lev2,180010,32.5612,24.5527,42.5818,4.37694,12.0873,2.22847,Asian-NH,2.694,4.168490130080448,1.533120179719738e-5,Higher,Unintentional injuries
Solano,2016-2018,Total,Black-NH,E03,48,lev2,180010,27.8394,20.416,37.3046,4.08429,27.8394,4.08429,Black-NH,1,0,0.5,Lowest,Homicide/Interpersonal violence
Solano,2016-2018,Total,Hisp,B05,33,lev2,337161,15.6138,10.503,22.6712,2.87044,7.4596,0.933471,White-NH,2.093,2.701489277281906,0.003451485308161528,Higher,Liver cancer
Solano,2016-2018,Total,White-NH,A07,158,lev2,516416,20.1857,17.064,23.9376,1.65959,16.4529,3.09063,Hisp,1.227,1.064074801741311,0.14364740744842264,Same,Respiratory infections
Solano,2016-2018,Total,White-NH,B01,26,lev2,516416,3.01234,1.94517,4.78639,0.605196,3.01234,0.605196,White-NH,1,0,0.5,Lowest,Mouth and oropharynx cancers
Solano,2016-2018,Total,White-NH,B02,51,lev2,516416,5.97886,4.41547,8.20439,0.858728,5.97886,0.858728,White-NH,1,0,0.5,Lowest,Oesophagus cancer
Solano,2016-2018,Total,White-NH,B08,47,lev2,516416,6.22784,4.53633,8.603,0.932174,6.22784,0.932174,White-NH,1,0,0.5,Lowest,Melanoma and other skin cancers
Solano,2016-2018,Total,White-NH,B10,33,lev2,516416,3.84706,2.61435,5.77131,0.690665,3.84706,0.690665,White-NH,1,0,0.5,Lowest,Uterine cancer
Solano,2016-2018,Total,White-NH,B11,32,lev2,516416,4.21579,2.81803,6.33055,0.786219,4.21579,0.786219,White-NH,1,0,0.5,Lowest,Ovary cancer
Solano,2016-2018,Total,White-NH,B13,37,lev2,516416,4.5068,3.11623,6.59141,0.775911,4.5068,0.775911,White-NH,1,0,0.5,Lowest,"Kidney, renal pelvis and ureter cancer"
Solano,2016-2018,Total,White-NH,B14,56,lev2,516416,7.17522,5.38797,9.62917,0.977768,7.17522,0.977768,White-NH,1,0,0.5,Lowest,Bladder cancer
Solano,2016-2018,Total,White-NH,B15,43,lev2,516416,5.47832,3.87293,7.78255,0.891052,5.47832,0.891052,White-NH,1,0,0.5,Lowest,Brain and nervous system cancers
Solano,2016-2018,Total,White-NH,B17,53,lev2,516416,7.3162,5.40959,9.91405,1.04694,7.3162,1.04694,White-NH,1,0,0.5,Lowest,Leukaemia
Solano,2016-2018,Total,White-NH,C05,132,lev2,516416,16.8441,14.0426,20.2752,1.4944,8.02587,1.77022,Asian-NH,2.099,3.8064423566030516,7.049006598025542e-5,Higher,Congestive heart failure
Solano,2016-2018,Total,White-NH,C99,273,lev2,516416,35.0478,30.9056,39.8042,2.17962,16.8576,3.25789,Hisp,2.079,4.640630369508431,1.7367397709966426e-6,Higher,Other or unspecified cardiovascular diseases
Solano,2016-2018,Total,White-NH,D05,635,lev2,516416,81.0728,74.8271,87.9076,3.25005,37.2358,3.69567,Asian-NH,2.177,8.907310013266143,0,Higher,Alzheimer’s disease and other dementias
Solano,2016-2018,Total,White-NH,D06,128,lev2,516416,17.7122,14.6464,21.4379,1.63869,10.6447,2.43096,Hisp,1.664,2.410716412981051,0.0079606112920233,Higher,Other neurological conditions
Solano,2016-2018,Total,White-NH,D09,131,lev2,516416,17.1082,14.224,20.6315,1.53959,15.1758,2.9106,Black-NH,1.127,0.5868724664866541,0.2786446814212624,Same,Digestive diseases (excluding cirrhosis)
Solano,2016-2018,Total,White-NH,D11,152,lev2,516416,19.939,16.716,23.8119,1.71694,16.3111,2.74196,Hisp,1.222,1.1213991436550323,0.13105900025181028,Same,Cirrhosis of the liver
Solano,2016-2018,Total,White-NH,D12,22,lev2,516416,3.95524,2.35288,6.38629,0.926385,3.95524,0.926385,White-NH,1,0,0.5,Lowest,Congenital anomalies
Solano,2016-2018,Total,White-NH,D66,331,lev2,516416,41.9951,37.4969,47.0983,2.35974,11.3526,2.57325,Hisp,3.699,8.776524066405155,0,Higher,Chronic obstructive pulmonary disease
Solano,2016-2018,Total,White-NH,E02,100,lev2,516416,17.527,14.037,21.7634,1.87992,6.73401,1.43209,Hisp,2.603,4.56699909629796,2.4737807160502e-6,Higher,Suicide/Self-harm
Solano,2016-2018,Total,White-NH,Z01,21,lev2,516416,3.40176,2.01698,5.57958,0.801213,3.40176,0.801213,White-NH,1,0,0.5,Lowest,"Symptoms, signs and ill-defined conditions, not elsewhere classified"
Sonoma,2016-2018,Total,Black-NH,C02,23,lev2,20957.5,103.266,64.4525,161.859,22.1881,43.7266,7.81745,Asian-NH,2.362,2.530902059312016,0.00568848057524296,Higher,Ischaemic heart disease
Sonoma,2016-2018,Total,Hisp,A07,21,lev2,417622,11.6049,6.9704,18.3903,2.67335,11.2977,0.858999,White-NH,1.027,0.10940298935258652,0.45644143141097293,Same,Respiratory infections
Sonoma,2016-2018,Total,Hisp,B06,24,lev2,417622,12.8917,8.00792,19.8991,2.79504,10.885,0.824091,White-NH,1.184,0.6886419118940096,0.2455243195778981,Same,Pancreas cancer
Sonoma,2016-2018,Total,Hisp,B16,27,lev2,417622,12.8737,8.15263,19.6452,2.68966,9.12935,0.758015,White-NH,1.41,1.339931768993956,0.09013376426645092,Same,Lymphomas and multiple myeloma
Sonoma,2016-2018,Total,Hisp,B99,41,lev2,417622,18.088,12.5624,25.5666,3.07988,16.9805,1.05528,White-NH,1.065,0.34017752741153906,0.3668614203139735,Same,Other malignant neoplasms
Sonoma,2016-2018,Total,Hisp,C03,67,lev2,417622,35.8987,27.3833,46.444,4.64102,31.3072,6.73802,Asian-NH,1.147,0.561192423357367,0.2873331837295472,Same,Stroke
Sonoma,2016-2018,Total,Hisp,D01,31,lev2,417622,15.4772,10.2053,22.7971,2.97497,11.083,0.906225,White-NH,1.396,1.4129559745395346,0.07883433463934408,Same,Diabetes mellitus
Sonoma,2016-2018,Total,Hisp,D10,38,lev2,417622,20.5959,14.2787,28.9876,3.52266,9.20141,0.778819,White-NH,2.238,3.1583572422959407,7.93304983356169e-4,Higher,Kidney diseases
Sonoma,2016-2018,Total,Hisp,D11,38,lev2,417622,14.0558,9.63857,20.3053,2.46957,12.2836,1.0015,White-NH,1.144,0.6650115357242082,0.25302155739593024,Same,Cirrhosis of the liver
Sonoma,2016-2018,Total,White-NH,A99,171,lev2,961662,9.97789,8.49033,11.819,0.789591,9.97789,0.789591,White-NH,1,0,0.5,Lowest,Other Infectious Diseases
Sonoma,2016-2018,Total,White-NH,B01,42,lev2,961662,2.57826,1.81496,3.74911,0.424087,2.57826,0.424087,White-NH,1,0,0.5,Lowest,Mouth and oropharynx cancers
Sonoma,2016-2018,Total,White-NH,B02,72,lev2,961662,3.95916,3.07252,5.22152,0.481236,3.95916,0.481236,White-NH,1,0,0.5,Lowest,Oesophagus cancer
Sonoma,2016-2018,Total,White-NH,B03,38,lev2,961662,2.3354,1.62806,3.45043,0.393917,2.3354,0.393917,White-NH,1,0,0.5,Lowest,Stomach cancer
